date,type,price,amount
1509253083330,a,0.045614,3.276
1509253083330,a,0.046106,1.317
1509253083330,a,0.046358,0.09
1509253083330,a,0.046581,24.267
1509253083330,a,0.047077,2.8
1509253083330,a,0.04755,3.388
1509253083330,a,0.04775,0.1
1509253083330,a,0.048037,2.268
1509253083330,a,0.048219,0.1
1509253083330,a,0.04824,0.058
1509253083330,a,0.04829,0.271
1509253143331,b,0.053319,4.228
1509253143331,b,0.05281,1
1509253143331,b,0.052781,1.204
1509253143331,b,0.05229,1
1509253143331,b,0.052232,1.428
1509253143331,b,0.052,0.437
1509253143331,b,0.05177,1
1509253143331,b,0.051517,2.605
1509253143331,b,0.05131,1.654
1509253143331,b,0.05126,1
1509253143331,b,0.05108,0.096
1509253143331,b,0.050979,3.976
1509253143331,b,0.05083,0.06
1509253143331,b,0.05075,8.92
1509253143331,b,0.05038,4.396
1509253143331,b,0.050299,0.502
1509253143331,b,0.05025,1
1509253143331,b,0.049802,4.425
1509253143331,b,0.04975,1
1509253143331,b,0.04971,0.8
1509253143331,b,0.04965,6.997
1509253143331,b,0.04964,0.014
1509253143331,b,0.049276,3.752
1509253143331,b,0.04926,1
1509253143331,b,0.048763,1.68
1509253143331,b,0.048762,127.734
1509253143331,b,0.048756,1.216
1509253143331,a,0.043651,3.193
1509253143331,a,0.043838,0.5
1509253143331,a,0.044619,5.18
1509253143331,a,0.045,0.432
1509253143331,a,0.045083,1.96
1509253143331,a,0.045614,3.276
1509253143331,a,0.046106,1.317
1509253143331,a,0.046358,0.09
1509253143331,a,0.046581,24.267
1509253143331,a,0.047077,2.8
1509253143331,a,0.04755,3.388
1509253143331,a,0.04775,0.1
1509253143331,a,0.048037,2.268
1509253143331,a,0.048219,0.1
1509253143331,a,0.04824,0.058
1509253143331,a,0.04829,0.271
1509253203332,b,0.053319,4.228
1509253203332,b,0.05281,1
1509253203332,b,0.052781,1.204
1509253203332,b,0.05229,1
1509253203332,b,0.052232,1.428
1509253203332,b,0.052,0.437
1509253203332,b,0.05177,1
1509253203332,b,0.051517,2.605
1509253203332,b,0.05131,1.654
1509253203332,b,0.05126,1
1509253203332,b,0.05108,0.096
1509253203332,b,0.050979,3.976
1509253203332,b,0.05083,0.06
1509253203332,b,0.05075,8.92
1509253203332,b,0.05038,4.396
1509253203332,b,0.050299,0.502
1509253203332,b,0.05025,1
1509253203332,b,0.049802,4.425
1509253203332,b,0.04975,1
1509253203332,b,0.04971,0.8
1509253203332,b,0.04965,6.997
1509253203332,b,0.04964,0.014
1509253203332,b,0.049276,3.752
1509253203332,b,0.04926,1
1509253203332,b,0.048763,1.68
1509253203332,b,0.048747,0.64
1509253203332,a,0.043651,3.193
1509253203332,a,0.043838,0.5
1509253203332,a,0.044619,5.18
1509253203332,a,0.045,0.432
1509253203332,a,0.045083,1.96
1509253203332,a,0.045614,3.276
1509253203332,a,0.046106,1.317
1509253203332,a,0.046358,0.09
1509253203332,a,0.046581,24.267
1509253203332,a,0.047077,2.8
1509253203332,a,0.04755,3.388
1509253203332,a,0.047692,130.496
1509253203332,a,0.04775,0.1
1509253203332,a,0.048037,2.268
1509253203332,a,0.048219,0.1
1509253203332,a,0.04824,0.058
1509253203332,a,0.04829,0.271
1509253263333,b,0.053319,4.228
1509253263333,b,0.05281,1
1509253263333,b,0.052781,1.204
1509253263333,b,0.05229,1
1509253263333,b,0.052232,1.428
1509253263333,b,0.052,0.437
1509253263333,b,0.05177,1
1509253263333,b,0.051517,2.605
1509253263333,b,0.05131,1.654
1509253263333,b,0.05126,1
1509253263333,b,0.05108,0.096
1509253263333,b,0.050979,3.976
1509253263333,b,0.05083,0.06
1509253263333,b,0.05075,1
1509253263333,b,0.05038,4.396
1509253263333,b,0.050299,0.502
1509253263333,b,0.05025,1
1509253263333,b,0.049802,4.425
1509253263333,b,0.04975,1
1509253263333,b,0.04971,0.8
1509253263333,b,0.04965,6.997
1509253263333,b,0.04964,0.014
1509253263333,b,0.049276,3.752
1509253263333,b,0.04926,1
1509253263333,b,0.048763,1.68
1509253263333,b,0.048762,1.597
1509253263333,a,0.043651,3.193
1509253263333,a,0.043838,0.5
1509253263333,a,0.044619,5.18
1509253263333,a,0.045,0.432
1509253263333,a,0.045083,1.96
1509253263333,a,0.045614,3.276
1509253263333,a,0.046106,1.317
1509253263333,a,0.046358,0.09
1509253263333,a,0.046581,2.8
1509253263333,a,0.047077,13.42
1509253263333,a,0.04755,3.388
1509253263333,a,0.047692,130.496
1509253263333,a,0.04775,0.1
1509253263333,a,0.048037,2.268
1509253263333,a,0.048219,0.1
1509253263333,a,0.04824,0.058
1509253263333,a,0.04829,0.271
1509253323333,b,0.053319,4.228
1509253323333,b,0.05281,1
1509253323333,b,0.052781,1.204
1509253323333,b,0.05229,1
1509253323333,b,0.052232,1.428
1509253323333,b,0.052,0.437
1509253323333,b,0.05177,1
1509253323333,b,0.051517,2.605
1509253323333,b,0.05131,5.614
1509253323333,b,0.05126,1
1509253323333,b,0.05108,0.096
1509253323333,b,0.050979,3.976
1509253323333,b,0.05083,0.06
1509253323333,b,0.05075,1
1509253323333,b,0.05038,4.396
1509253323333,b,0.050299,0.502
1509253323333,b,0.05025,1
1509253323333,b,0.049802,4.425
1509253323333,b,0.04975,1
1509253323333,b,0.04971,0.8
1509253323333,b,0.04965,6.997
1509253323333,b,0.04964,0.014
1509253323333,b,0.049276,3.752
1509253323333,b,0.04926,1
1509253323333,b,0.048763,1.68
1509253323333,b,0.048762,129.078
1509253323333,a,0.043651,3.193
1509253323333,a,0.043838,0.5
1509253323333,a,0.044619,5.18
1509253323333,a,0.045,0.432
1509253323333,a,0.045083,1.96
1509253323333,a,0.045614,3.276
1509253323333,a,0.046106,1.317
1509253323333,a,0.046358,0.09
1509253323333,a,0.046581,2.8
1509253323333,a,0.047077,13.42
1509253323333,a,0.04755,3.388
1509253323333,a,0.047692,130.496
1509253323333,a,0.04775,0.1
1509253323333,a,0.048037,2.268
1509253323333,a,0.048219,0.1
1509253323333,a,0.04824,0.058
1509253323333,a,0.04829,0.271
1509253383333,b,0.053319,4.228
1509253383333,b,0.05281,1
1509253383333,b,0.052781,1.204
1509253383333,b,0.05229,1
1509253383333,b,0.052232,1.428
1509253383333,b,0.052,0.437
1509253383333,b,0.05177,1
1509253383333,b,0.051517,2.605
1509253383333,b,0.05131,5.614
1509253383333,b,0.05126,1
1509253383333,b,0.05108,0.096
1509253383333,b,0.050979,3.976
1509253383333,b,0.05083,0.06
1509253383333,b,0.05075,1
1509253383333,b,0.05038,4.396
1509253383333,b,0.050299,0.502
1509253383333,b,0.05025,1
1509253383333,b,0.049802,4.425
1509253383333,b,0.04975,1
1509253383333,b,0.04971,0.8
1509253383333,b,0.04965,6.997
1509253383333,b,0.04964,0.014
1509253383333,b,0.049276,3.752
1509253383333,b,0.04926,1
1509253383333,b,0.048763,1.68
1509253383333,a,0.043651,3.193
1509253383333,a,0.043838,0.5
1509253383333,a,0.044619,5.18
1509253383333,a,0.045,0.432
1509253383333,a,0.045083,1.96
1509253383333,a,0.045614,3.276
1509253383333,a,0.046106,1.317
1509253383333,a,0.046358,0.09
1509253383333,a,0.046581,2.8
1509253383333,a,0.047077,13.42
1509253383333,a,0.04755,3.388
1509253383333,a,0.04775,0.1
1509253383333,a,0.048037,2.268
1509253383333,a,0.048219,0.1
1509253383333,a,0.04824,0.058
1509253383333,a,0.04829,0.271
1509253443334,b,0.053319,4.228
1509253443334,b,0.05281,1
1509253443334,b,0.052781,1.204
1509253443334,b,0.05229,1
1509253443334,b,0.052232,1.428
1509253443334,b,0.052,0.437
1509253443334,b,0.05177,1
1509253443334,b,0.051517,2.605
1509253443334,b,0.05131,5.614
1509253443334,b,0.05126,1
1509253443334,b,0.05108,0.096
1509253443334,b,0.050979,3.976
1509253443334,b,0.05083,0.06
1509253443334,b,0.05075,1
1509253443334,b,0.05038,4.396
1509253443334,b,0.050299,0.502
1509253443334,b,0.05025,1
1509253443334,b,0.049802,4.425
1509253443334,b,0.04975,1
1509253443334,b,0.04971,0.8
1509253443334,b,0.04965,6.997
1509253443334,b,0.04964,0.014
1509253443334,b,0.049276,3.752
1509253443334,b,0.04926,1
1509253443334,b,0.048763,1.68
1509253443334,b,0.04876,127.734
1509253443334,a,0.043651,3.193
1509253443334,a,0.043838,0.5
1509253443334,a,0.044619,5.18
1509253443334,a,0.045,0.432
1509253443334,a,0.045083,1.96
1509253443334,a,0.045614,3.276
1509253443334,a,0.046106,1.317
1509253443334,a,0.046358,0.09
1509253443334,a,0.046581,24.267
1509253443334,a,0.047077,2.8
1509253443334,a,0.04755,3.388
1509253443334,a,0.04775,0.1
1509253443334,a,0.048037,2.268
1509253443334,a,0.048219,0.1
1509253443334,a,0.04824,0.058
1509253443334,a,0.04829,0.271
1509253503334,b,0.053319,4.228
1509253503334,b,0.05281,1
1509253503334,b,0.052781,1.204
1509253503334,b,0.05229,1
1509253503334,b,0.052232,1.428
1509253503334,b,0.052,0.437
1509253503334,b,0.05177,1
1509253503334,b,0.051517,2.605
1509253503334,b,0.05131,5.614
1509253503334,b,0.05126,1
1509253503334,b,0.05108,0.096
1509253503334,b,0.050979,3.976
1509253503334,b,0.05083,0.06
1509253503334,b,0.05075,1
1509253503334,b,0.05038,4.396
1509253503334,b,0.050299,0.502
1509253503334,b,0.05025,1
1509253503334,b,0.049802,4.425
1509253503334,b,0.04975,1
1509253503334,b,0.04971,0.8
1509253503334,b,0.04965,6.997
1509253503334,b,0.04964,0.014
1509253503334,b,0.049276,3.752
1509253503334,b,0.04926,1
1509253503334,b,0.048763,1.68
1509253503334,a,0.043651,3.193
1509253503334,a,0.043838,0.5
1509253503334,a,0.044619,5.18
1509253503334,a,0.045,0.432
1509253503334,a,0.045083,1.96
1509253503334,a,0.045614,3.276
1509253503334,a,0.046106,1.317
1509253503334,a,0.046358,0.09
1509253503334,a,0.046581,24.267
1509253503334,a,0.047077,2.8
1509253503334,a,0.04755,3.388
1509253503334,a,0.04775,0.1
1509253503334,a,0.048037,2.268
1509253503334,a,0.048219,0.1
1509253503334,a,0.04824,0.058
1509253503334,a,0.04829,0.271
1509253563334,b,0.053319,4.228
1509253563334,b,0.05281,1
1509253563334,b,0.052781,1.204
1509253563334,b,0.05229,1
1509253563334,b,0.052232,1.428
1509253563334,b,0.052,0.437
1509253563334,b,0.05177,1
1509253563334,b,0.051517,2.605
1509253563334,b,0.05131,1.654
1509253563334,b,0.05126,1
1509253563334,b,0.05108,0.096
1509253563334,b,0.050979,3.976
1509253563334,b,0.05083,0.06
1509253563334,b,0.05075,1
1509253563334,b,0.05038,12.316
1509253563334,b,0.050299,0.502
1509253563334,b,0.05025,1
1509253563334,b,0.049802,4.425
1509253563334,b,0.04975,1
1509253563334,b,0.04971,0.8
1509253563334,b,0.04965,6.997
1509253563334,b,0.04964,0.014
1509253563334,b,0.049276,3.752
1509253563334,b,0.04926,1
1509253563334,b,0.048763,1.68
1509253563334,b,0.048762,0.042
1509253563334,b,0.048758,127.734
1509253563334,a,0.043651,3.193
1509253563334,a,0.043838,0.5
1509253563334,a,0.044619,5.18
1509253563334,a,0.045,0.432
1509253563334,a,0.045083,1.96
1509253563334,a,0.045614,3.276
1509253563334,a,0.046106,1.317
1509253563334,a,0.046358,0.09
1509253563334,a,0.046581,24.267
1509253563334,a,0.047077,2.8
1509253563334,a,0.04755,3.388
1509253563334,a,0.04775,0.1
1509253563334,a,0.048037,2.268
1509253563334,a,0.048219,4.18
1509253563334,a,0.04824,0.058
1509253563334,a,0.04829,0.271
1509253623334,b,0.053319,4.228
1509253623334,b,0.05281,1
1509253623334,b,0.052781,1.204
1509253623334,b,0.05229,1
1509253623334,b,0.052232,1.428
1509253623334,b,0.052,0.437
1509253623334,b,0.05177,1
1509253623334,b,0.051517,2.605
1509253623334,b,0.05131,1.654
1509253623334,b,0.05126,1
1509253623334,b,0.05108,0.096
1509253623334,b,0.050979,3.976
1509253623334,b,0.05083,0.06
1509253623334,b,0.05075,1
1509253623334,b,0.05038,12.316
1509253623334,b,0.050299,0.502
1509253623334,b,0.05025,1
1509253623334,b,0.049802,4.425
1509253623334,b,0.04975,1
1509253623334,b,0.04971,0.8
1509253623334,b,0.04965,6.997
1509253623334,b,0.04964,0.014
1509253623334,b,0.049276,3.752
1509253623334,b,0.04926,1
1509253623334,b,0.048763,1.68
1509253623334,a,0.043651,3.193
1509253623334,a,0.043838,0.5
1509253623334,a,0.044619,5.18
1509253623334,a,0.045,0.432
1509253623334,a,0.045083,1.96
1509253623334,a,0.045614,3.276
1509253623334,a,0.046106,1.317
1509253623334,a,0.046358,0.09
1509253623334,a,0.046581,24.267
1509253623334,a,0.047077,2.8
1509253623334,a,0.04755,3.388
1509253623334,a,0.04775,0.1
1509253623334,a,0.048037,2.268
1509253623334,a,0.048219,4.18
1509253623334,a,0.04824,0.058
1509253623334,a,0.04829,0.271
1509253683335,b,0.053319,4.228
1509253683335,b,0.05281,1
1509253683335,b,0.052781,1.204
1509253683335,b,0.05229,1
1509253683335,b,0.052232,1.428
1509253683335,b,0.052,0.437
1509253683335,b,0.05177,1
1509253683335,b,0.051517,2.605
1509253683335,b,0.05131,1.654
1509253683335,b,0.05126,1
1509253683335,b,0.05108,0.096
1509253683335,b,0.050979,3.976
1509253683335,b,0.05083,0.06
1509253683335,b,0.05075,1
1509253683335,b,0.05038,12.316
1509253683335,b,0.050299,0.502
1509253683335,b,0.05025,1
1509253683335,b,0.049802,4.425
1509253683335,b,0.04975,1
1509253683335,b,0.04971,0.8
1509253683335,b,0.04965,6.997
1509253683335,b,0.04964,0.014
1509253683335,b,0.049276,3.752
1509253683335,b,0.04926,1
1509253683335,b,0.048763,1.68
1509253683335,a,0.043651,3.193
1509253683335,a,0.043838,0.5
1509253683335,a,0.044619,5.18
1509253683335,a,0.045,0.432
1509253683335,a,0.045083,1.96
1509253683335,a,0.045614,3.276
1509253683335,a,0.046106,1.317
1509253683335,a,0.046358,0.09
1509253683335,a,0.046581,24.267
1509253683335,a,0.047077,2.8
1509253683335,a,0.04755,3.388
1509253683335,a,0.04775,0.1
1509253683335,a,0.048037,2.268
1509253683335,a,0.048219,4.18
1509253683335,a,0.04824,0.058
1509253683335,a,0.04829,0.271
1509253743335,b,0.053319,4.228
1509253743335,b,0.05281,1
1509253743335,b,0.052781,1.204
1509253743335,b,0.05229,1
1509253743335,b,0.052232,1.428
1509253743335,b,0.052,0.437
1509253743335,b,0.05177,1
1509253743335,b,0.051517,2.605
1509253743335,b,0.05131,1.654
1509253743335,b,0.05126,1
1509253743335,b,0.05108,0.096
1509253743335,b,0.050979,3.976
1509253743335,b,0.05083,0.06
1509253743335,b,0.05075,1
1509253743335,b,0.05038,12.316
1509253743335,b,0.050299,0.502
1509253743335,b,0.05025,1
1509253743335,b,0.049802,4.425
1509253743335,b,0.04975,1
1509253743335,b,0.04971,0.8
1509253743335,b,0.04965,6.997
1509253743335,b,0.04964,0.014
1509253743335,b,0.049276,3.752
1509253743335,b,0.04926,1
1509253743335,b,0.048763,1.68
1509253743335,b,0.048761,0.173
1509253743335,a,0.043651,3.193
1509253743335,a,0.043838,0.5
1509253743335,a,0.044619,5.18
1509253743335,a,0.045,0.432
1509253743335,a,0.045083,1.96
1509253743335,a,0.045614,3.276
1509253743335,a,0.046106,1.317
1509253743335,a,0.046358,0.09
1509253743335,a,0.046581,24.267
1509253743335,a,0.047077,2.8
1509253743335,a,0.04755,3.388
1509253743335,a,0.04775,0.1
1509253743335,a,0.048037,2.268
1509253743335,a,0.048219,4.18
1509253743335,a,0.04824,0.058
1509253743335,a,0.04829,0.271
1509253803339,b,0.053319,4.228
1509253803339,b,0.05281,1
1509253803339,b,0.052781,1.204
1509253803339,b,0.05229,1
1509253803339,b,0.052232,1.428
1509253803339,b,0.052,0.437
1509253803339,b,0.05177,1
1509253803339,b,0.051517,2.605
1509253803339,b,0.05131,1.654
1509253803339,b,0.05126,1
1509253803339,b,0.05108,0.096
1509253803339,b,0.050979,3.976
1509253803339,b,0.05083,0.06
1509253803339,b,0.05075,1
1509253803339,b,0.05038,12.316
1509253803339,b,0.050299,0.502
1509253803339,b,0.05025,1
1509253803339,b,0.049802,4.425
1509253803339,b,0.04975,1
1509253803339,b,0.04971,0.8
1509253803339,b,0.04965,6.997
1509253803339,b,0.04964,0.014
1509253803339,b,0.049276,3.752
1509253803339,b,0.04926,1
1509253803339,b,0.048763,1.68
1509253803339,b,0.048751,127.734
1509253803339,b,0.04875,0.089
1509253803339,a,0.043651,3.193
1509253803339,a,0.043838,0.5
1509253803339,a,0.044619,5.18
1509253803339,a,0.045,0.432
1509253803339,a,0.045083,1.96
1509253803339,a,0.045614,3.276
1509253803339,a,0.046106,1.317
1509253803339,a,0.046358,0.09
1509253803339,a,0.046581,24.267
1509253803339,a,0.047077,2.8
1509253803339,a,0.04755,3.388
1509253803339,a,0.047616,130.496
1509253803339,a,0.04775,0.1
1509253803339,a,0.048037,2.268
1509253803339,a,0.048219,4.18
1509253803339,a,0.04824,0.058
1509253803339,a,0.04829,0.271
1509253863340,b,0.053319,4.228
1509253863340,b,0.05281,1
1509253863340,b,0.052781,1.204
1509253863340,b,0.05229,1
1509253863340,b,0.052232,1.428
1509253863340,b,0.052,0.437
1509253863340,b,0.05177,1
1509253863340,b,0.051517,2.605
1509253863340,b,0.05131,1.654
1509253863340,b,0.05126,1
1509253863340,b,0.05108,0.096
1509253863340,b,0.050979,3.976
1509253863340,b,0.05083,0.06
1509253863340,b,0.05075,1
1509253863340,b,0.05038,12.316
1509253863340,b,0.050299,0.502
1509253863340,b,0.05025,1
1509253863340,b,0.049802,4.425
1509253863340,b,0.04975,1
1509253863340,b,0.04971,0.8
1509253863340,b,0.04965,6.997
1509253863340,b,0.04964,0.014
1509253863340,b,0.049276,3.752
1509253863340,b,0.04926,1
1509253863340,b,0.048763,1.68
1509253863340,b,0.048762,0.224
1509253863340,b,0.048743,127.734
1509253863340,a,0.043651,3.193
1509253863340,a,0.043838,0.5
1509253863340,a,0.044619,5.18
1509253863340,a,0.045,0.432
1509253863340,a,0.045083,1.96
1509253863340,a,0.045614,3.276
1509253863340,a,0.046106,1.317
1509253863340,a,0.046358,0.09
1509253863340,a,0.046581,24.267
1509253863340,a,0.047077,2.8
1509253863340,a,0.04755,3.388
1509253863340,a,0.04775,0.1
1509253863340,a,0.048037,2.268
1509253863340,a,0.048219,4.18
1509253863340,a,0.04824,0.058
1509253863340,a,0.04829,0.271
1509253923341,b,0.053319,4.228
1509253923341,b,0.05281,1
1509253923341,b,0.052781,1.204
1509253923341,b,0.05229,1
1509253923341,b,0.052232,1.428
1509253923341,b,0.052,0.437
1509253923341,b,0.05177,1
1509253923341,b,0.051517,2.605
1509253923341,b,0.05131,1.654
1509253923341,b,0.05126,1
1509253923341,b,0.05108,0.096
1509253923341,b,0.050979,3.976
1509253923341,b,0.05083,0.06
1509253923341,b,0.05075,1
1509253923341,b,0.05038,12.316
1509253923341,b,0.050299,0.502
1509253923341,b,0.05025,1
1509253923341,b,0.049802,4.425
1509253923341,b,0.04975,1
1509253923341,b,0.04971,0.8
1509253923341,b,0.04965,6.997
1509253923341,b,0.04964,0.014
1509253923341,b,0.049276,3.752
1509253923341,b,0.04926,1
1509253923341,b,0.048763,1.68
1509253923341,b,0.048761,127.734
1509253923341,a,0.043651,3.193
1509253923341,a,0.043838,0.5
1509253923341,a,0.044619,5.18
1509253923341,a,0.045,0.432
1509253923341,a,0.045083,1.96
1509253923341,a,0.045614,3.276
1509253923341,a,0.046106,1.317
1509253923341,a,0.046358,0.09
1509253923341,a,0.046581,24.267
1509253923341,a,0.047077,2.8
1509253923341,a,0.04755,3.388
1509253923341,a,0.04775,0.1
1509253923341,a,0.048037,2.268
1509253923341,a,0.048219,4.18
1509253923341,a,0.04824,0.058
1509253923341,a,0.04829,0.271
1509253983342,b,0.053319,4.228
1509253983342,b,0.05281,1
1509253983342,b,0.052781,1.204
1509253983342,b,0.05229,1
1509253983342,b,0.052232,1.428
1509253983342,b,0.052,0.437
1509253983342,b,0.05177,1
1509253983342,b,0.051517,2.605
1509253983342,b,0.05131,1.654
1509253983342,b,0.05126,1
1509253983342,b,0.05108,0.096
1509253983342,b,0.050979,3.976
1509253983342,b,0.05083,0.06
1509253983342,b,0.05075,1
1509253983342,b,0.05038,12.316
1509253983342,b,0.050299,0.502
1509253983342,b,0.05025,1
1509253983342,b,0.049802,4.425
1509253983342,b,0.04975,1
1509253983342,b,0.04971,0.8
1509253983342,b,0.04965,6.997
1509253983342,b,0.04964,0.014
1509253983342,b,0.049276,3.752
1509253983342,b,0.04926,1
1509253983342,b,0.048763,1.68
1509253983342,b,0.048762,127.734
1509253983342,a,0.043651,3.193
1509253983342,a,0.043838,0.5
1509253983342,a,0.044619,5.18
1509253983342,a,0.045,0.432
1509253983342,a,0.045083,1.96
1509253983342,a,0.045614,3.276
1509253983342,a,0.046106,1.317
1509253983342,a,0.046358,0.09
1509253983342,a,0.046581,24.267
1509253983342,a,0.047077,2.8
1509253983342,a,0.04755,3.388
1509253983342,a,0.04768,130.427
1509253983342,a,0.04775,0.1
1509253983342,a,0.048037,2.268
1509253983342,a,0.048219,4.18
1509253983342,a,0.04824,0.058
1509253983342,a,0.04829,0.271
1509254043343,b,0.053319,4.228
1509254043343,b,0.05281,1
1509254043343,b,0.052781,1.204
1509254043343,b,0.05229,1
1509254043343,b,0.052232,1.428
1509254043343,b,0.052,0.437
1509254043343,b,0.05177,1
1509254043343,b,0.051517,2.605
1509254043343,b,0.05131,1.654
1509254043343,b,0.05126,1
1509254043343,b,0.05108,0.096
1509254043343,b,0.050979,3.976
1509254043343,b,0.05083,0.06
1509254043343,b,0.05075,1
1509254043343,b,0.05038,4.396
1509254043343,b,0.050299,0.502
1509254043343,b,0.05025,8.92
1509254043343,b,0.049802,4.425
1509254043343,b,0.04975,1
1509254043343,b,0.04971,0.8
1509254043343,b,0.04965,6.997
1509254043343,b,0.04964,0.014
1509254043343,b,0.049276,3.752
1509254043343,b,0.04926,1
1509254043343,b,0.048763,1.68
1509254043343,b,0.048762,127.777
1509254043343,a,0.043651,3.193
1509254043343,a,0.043838,0.5
1509254043343,a,0.044619,5.18
1509254043343,a,0.045,0.432
1509254043343,a,0.045083,1.96
1509254043343,a,0.045614,3.276
1509254043343,a,0.046106,1.317
1509254043343,a,0.046358,0.09
1509254043343,a,0.046581,24.267
1509254043343,a,0.047077,2.8
1509254043343,a,0.04755,3.388
1509254043343,a,0.04775,0.1
1509254043343,a,0.048037,2.268
1509254043343,a,0.048219,4.18
1509254043343,a,0.04824,0.058
1509254043343,a,0.04829,0.271
1509254103344,b,0.053319,4.228
1509254103344,b,0.05281,1
1509254103344,b,0.052781,1.204
1509254103344,b,0.05229,1
1509254103344,b,0.052232,1.428
1509254103344,b,0.052,0.437
1509254103344,b,0.05177,1
1509254103344,b,0.051517,2.605
1509254103344,b,0.05131,1.654
1509254103344,b,0.05126,1
1509254103344,b,0.05108,0.096
1509254103344,b,0.050979,3.976
1509254103344,b,0.05083,0.06
1509254103344,b,0.05075,1
1509254103344,b,0.05038,4.396
1509254103344,b,0.050299,0.502
1509254103344,b,0.05025,8.92
1509254103344,b,0.049802,4.425
1509254103344,b,0.04975,1
1509254103344,b,0.04971,0.8
1509254103344,b,0.04965,6.997
1509254103344,b,0.04964,0.014
1509254103344,b,0.049276,3.752
1509254103344,b,0.04926,1
1509254103344,b,0.048763,1.68
1509254103344,a,0.043651,3.193
1509254103344,a,0.043838,0.5
1509254103344,a,0.044619,5.18
1509254103344,a,0.045,0.432
1509254103344,a,0.045083,1.96
1509254103344,a,0.045614,3.276
1509254103344,a,0.046106,1.317
1509254103344,a,0.046358,0.09
1509254103344,a,0.046581,24.267
1509254103344,a,0.047077,2.8
1509254103344,a,0.04755,3.388
1509254103344,a,0.04775,0.1
1509254103344,a,0.048037,2.268
1509254103344,a,0.048219,4.18
1509254103344,a,0.04824,0.058
1509254103344,a,0.04829,0.271
1509254163344,b,0.053319,4.228
1509254163344,b,0.05281,1
1509254163344,b,0.052781,1.204
1509254163344,b,0.05229,1
1509254163344,b,0.052232,1.428
1509254163344,b,0.052,0.437
1509254163344,b,0.05177,1
1509254163344,b,0.051517,2.605
1509254163344,b,0.05131,1.654
1509254163344,b,0.05126,1
1509254163344,b,0.05108,0.096
1509254163344,b,0.050979,3.976
1509254163344,b,0.05083,0.06
1509254163344,b,0.05075,1
1509254163344,b,0.05038,4.396
1509254163344,b,0.050299,0.502
1509254163344,b,0.05025,8.92
1509254163344,b,0.049802,4.425
1509254163344,b,0.04975,1
1509254163344,b,0.04971,0.8
1509254163344,b,0.04965,6.997
1509254163344,b,0.04964,0.014
1509254163344,b,0.049276,3.752
1509254163344,b,0.04926,1
1509254163344,b,0.048763,1.68
1509254163344,a,0.043651,3.193
1509254163344,a,0.043838,0.5
1509254163344,a,0.044619,5.18
1509254163344,a,0.045,0.432
1509254163344,a,0.045083,1.96
1509254163344,a,0.045614,3.276
1509254163344,a,0.046106,1.317
1509254163344,a,0.046358,0.09
1509254163344,a,0.046581,24.267
1509254163344,a,0.047077,2.8
1509254163344,a,0.04755,3.388
1509254163344,a,0.04775,0.1
1509254163344,a,0.048037,2.268
1509254163344,a,0.048219,4.18
1509254163344,a,0.04824,0.058
1509254163344,a,0.04829,0.271
1509254223345,b,0.053319,4.228
1509254223345,b,0.05281,1
1509254223345,b,0.052781,1.204
1509254223345,b,0.05229,1
1509254223345,b,0.052232,1.428
1509254223345,b,0.052,0.437
1509254223345,b,0.05177,1
1509254223345,b,0.051517,2.605
1509254223345,b,0.05131,1.654
1509254223345,b,0.05126,1
1509254223345,b,0.05108,0.096
1509254223345,b,0.050979,3.976
1509254223345,b,0.05083,0.06
1509254223345,b,0.05075,1
1509254223345,b,0.05038,4.396
1509254223345,b,0.050299,0.502
1509254223345,b,0.05025,8.92
1509254223345,b,0.049802,4.425
1509254223345,b,0.04975,1
1509254223345,b,0.04971,0.8
1509254223345,b,0.04965,6.997
1509254223345,b,0.04964,0.014
1509254223345,b,0.049276,3.752
1509254223345,b,0.04926,1
1509254223345,b,0.048763,1.68
1509254223345,a,0.043651,3.193
1509254223345,a,0.043838,0.5
1509254223345,a,0.044619,5.18
1509254223345,a,0.045,0.432
1509254223345,a,0.045083,1.96
1509254223345,a,0.045614,3.276
1509254223345,a,0.046106,1.317
1509254223345,a,0.046358,0.09
1509254223345,a,0.046581,24.267
1509254223345,a,0.047077,2.8
1509254223345,a,0.04755,3.388
1509254223345,a,0.04775,0.1
1509254223345,a,0.048037,2.268
1509254223345,a,0.048219,4.18
1509254223345,a,0.04824,0.058
1509254223345,a,0.04829,0.271
1509254283346,b,0.053319,4.228
1509254283346,b,0.05281,1
1509254283346,b,0.052781,1.204
1509254283346,b,0.05229,1
1509254283346,b,0.052232,1.428
1509254283346,b,0.052,0.437
1509254283346,b,0.05177,1
1509254283346,b,0.051517,2.605
1509254283346,b,0.05131,1.654
1509254283346,b,0.05126,1
1509254283346,b,0.05108,0.096
1509254283346,b,0.050979,3.976
1509254283346,b,0.05083,0.06
1509254283346,b,0.05075,1
1509254283346,b,0.05038,4.396
1509254283346,b,0.050299,0.502
1509254283346,b,0.05025,8.92
1509254283346,b,0.049802,4.425
1509254283346,b,0.04975,1
1509254283346,b,0.04971,0.8
1509254283346,b,0.04965,6.997
1509254283346,b,0.04964,0.014
1509254283346,b,0.049276,3.752
1509254283346,b,0.04926,1
1509254283346,b,0.048763,1.68
1509254283346,b,0.048762,0.285
1509254283346,a,0.043651,3.193
1509254283346,a,0.043838,0.5
1509254283346,a,0.044619,5.18
1509254283346,a,0.045,0.432
1509254283346,a,0.045083,1.96
1509254283346,a,0.045614,3.276
